,CreditScore,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,bin_age,Geography_France,Geography_Germany,Geography_Spain,gender_0,gender_1
403,443,6,70438.01,2,0,1,56937.43,0,3,0,0,1,0,1
404,685,8,0.0,2,1,1,112239.03,0,9,1,0,0,0,1
405,718,9,0.0,1,1,0,45909.87,0,5,1,0,0,0,1
406,538,9,141434.04,1,0,0,173779.25,1,5,0,0,1,1,0
407,611,4,0.0,2,1,0,125696.26,0,4,0,0,1,1,0
408,668,10,152958.29,2,1,1,159585.61,0,5,0,1,0,0,1
409,537,3,138306.34,1,1,0,106761.47,0,3,0,1,0,1,0
410,709,10,0.0,2,0,0,129590.18,0,5,0,0,1,0,1
411,850,1,0.0,2,1,1,80006.65,0,6,1,0,0,0,1
412,745,3,124328.84,1,1,1,140451.52,0,5,0,0,1,1,0
413,693,9,181461.48,3,1,1,187929.43,1,5,0,1,0,1,0
414,795,8,0.0,2,1,0,167155.36,0,9,0,0,1,0,1
415,626,8,0.0,2,0,0,191420.71,0,6,0,0,1,0,1
416,487,5,110368.03,1,0,0,11384.45,1,4,0,1,0,1,0
417,556,9,89588.35,1,1,1,94898.1,0,5,1,0,0,1,0
418,643,6,0.0,2,0,0,106781.59,0,4,1,0,0,1,0
419,605,6,0.0,2,0,0,159508.52,0,8,1,0,0,1,0
420,756,3,115924.89,1,1,0,93524.19,1,3,0,1,0,1,0
421,586,2,0.0,2,1,0,87168.46,0,4,1,0,0,1,0
422,535,7,111756.5,1,1,0,8128.32,1,5,0,1,0,0,1
423,678,4,0.0,1,1,0,125518.32,0,6,1,0,0,1,0
424,596,9,0.0,1,1,0,48963.59,0,4,1,0,0,0,1
425,648,9,162923.85,1,1,0,98368.24,0,4,1,0,0,0,1
426,492,10,124576.65,2,1,0,148584.61,0,4,0,1,0,0,1
427,702,0,80793.58,1,1,1,27474.81,0,7,1,0,0,0,1
428,486,9,71340.09,1,1,0,76192.21,0,7,0,1,0,1,0
429,568,1,99282.63,1,0,0,134600.94,1,3,0,1,0,0,1
430,619,3,137946.39,1,1,1,72467.99,1,5,0,1,0,0,1
431,724,2,127892.57,2,0,1,199645.45,0,5,0,1,0,0,1
432,548,0,101084.36,1,1,0,42749.85,0,5,0,1,0,1,0
433,545,8,114754.08,1,1,0,136050.44,1,7,0,1,0,1,0
434,683,8,0.0,1,0,0,73564.44,0,5,1,0,0,0,1
435,762,3,99286.98,1,0,1,85578.63,0,5,1,0,0,1,0
436,627,4,79871.02,2,1,0,129826.89,0,4,0,1,0,1,0
437,516,10,104088.59,2,0,0,119666.0,0,6,1,0,0,0,1
438,800,2,168190.33,2,1,0,68052.08,0,5,1,0,0,1,0
439,464,3,85679.25,1,1,1,164104.74,0,5,0,1,0,1,0
440,626,3,0.0,1,0,0,80190.36,0,4,1,0,0,1,0
441,790,9,0.0,2,1,0,84126.75,0,5,1,0,0,1,0
442,534,7,121551.58,2,1,1,70179.0,0,6,1,0,0,1,0
443,745,2,122220.19,1,1,1,118024.1,0,5,1,0,0,0,1
444,553,3,116528.15,1,0,0,145704.19,1,3,0,0,1,0,1
445,748,1,77780.29,1,0,1,183049.41,0,5,1,0,0,1,0
446,722,2,0.0,1,0,0,120906.83,0,2,1,0,0,0,1
447,501,4,125832.2,1,1,1,100433.83,0,4,1,0,0,0,1
448,675,6,68065.8,1,0,0,138777.0,1,3,1,0,0,1,0
449,778,6,127299.34,2,1,0,124694.99,0,4,0,0,1,1,0
450,494,7,174937.64,1,1,0,40084.32,0,4,0,1,0,1,0
451,850,9,0.0,2,0,1,119232.33,0,5,1,0,0,0,1
452,592,7,110071.1,1,0,0,43921.36,0,4,0,0,1,0,1
453,590,3,139432.37,1,1,0,62222.81,0,4,0,0,1,1,0
454,758,6,127357.76,1,0,1,56577.0,0,3,1,0,0,1,0
455,506,5,0.0,2,1,0,164253.35,0,5,1,0,0,0,1
456,733,3,0.0,1,1,1,7666.73,0,3,1,0,0,0,1
457,711,3,0.0,2,1,0,68487.51,0,3,1,0,0,0,1
458,514,1,95556.31,1,0,1,199273.98,1,4,0,1,0,0,1
459,637,8,0.0,1,1,1,186062.36,0,7,0,0,1,0,1
460,468,1,111681.98,2,1,1,195711.16,0,4,0,1,0,0,1
461,539,3,0.0,2,1,0,36692.17,0,5,1,0,0,0,1
462,509,3,108738.71,2,1,0,106920.57,0,5,0,0,1,1,0
463,662,4,133950.37,1,1,1,48725.68,1,3,1,0,0,1,0
464,818,4,0.0,2,1,1,167036.94,0,4,0,0,1,0,1
465,608,9,89968.69,1,1,0,68777.26,0,2,1,0,0,0,1
466,850,9,0.0,2,1,1,18924.92,0,5,0,0,1,1,0
467,816,5,130878.75,3,1,0,71905.77,1,5,0,1,0,1,0
468,536,8,0.0,2,1,0,64833.28,0,10,1,0,0,0,1
469,753,3,0.0,2,1,1,184843.77,0,4,1,0,0,0,1
470,631,10,134169.62,1,1,1,176730.02,0,5,0,0,1,0,1
471,703,1,149762.08,1,1,0,20629.4,1,5,1,0,0,0,1
472,774,2,93844.69,1,1,0,28415.36,0,3,1,0,0,0,1
473,785,8,0.0,2,1,0,77231.27,0,8,1,0,0,0,1
474,571,1,0.0,2,1,0,102750.7,0,3,1,0,0,1,0
475,621,6,141078.37,1,0,0,34580.8,1,6,0,1,0,0,1
476,605,1,117992.59,1,1,1,183598.77,0,5,0,1,0,1,0
477,611,8,100812.33,2,1,0,147358.27,0,7,1,0,0,1,0
478,569,7,0.0,1,1,1,108469.2,0,5,1,0,0,0,1
479,658,4,80262.6,1,1,1,20612.82,0,5,1,0,0,0,1
480,788,6,156478.62,1,0,1,181196.76,0,4,0,0,1,0,1
481,525,5,0.0,2,1,0,160249.1,0,5,1,0,0,1,0
482,798,8,0.0,3,0,0,110783.28,0,3,1,0,0,0,1
483,486,9,115217.99,2,1,0,144995.33,0,9,0,1,0,0,1
484,615,9,0.0,2,1,0,150227.85,1,4,0,0,1,0,1
485,730,0,155470.55,1,1,1,53718.28,0,8,1,0,0,1,0
486,641,7,0.0,2,1,0,75248.3,0,9,1,0,0,0,1
487,542,3,135096.77,1,1,1,14353.43,1,6,1,0,0,0,1
488,692,2,0.0,2,0,1,130486.57,0,6,1,0,0,0,1
489,714,9,180075.22,1,1,1,100127.71,0,4,0,1,0,1,0
490,591,1,97541.24,1,1,1,196356.17,0,3,0,0,1,0,1
491,710,2,156067.05,1,1,1,9983.88,0,5,1,0,0,1,0
492,639,4,81550.94,2,0,1,118974.77,0,2,1,0,0,1,0
493,531,6,0.0,1,0,0,194998.34,1,5,1,0,0,1,0
494,673,2,170061.92,2,0,0,134901.34,1,4,1,0,0,1,0
495,765,8,92310.54,2,1,1,72924.56,0,5,0,1,0,0,1
496,622,6,169089.38,2,1,0,101057.95,0,4,1,0,0,1,0
497,806,5,80613.93,1,1,1,142838.64,0,4,1,0,0,0,1
498,757,8,121581.56,2,1,1,127059.04,0,8,0,1,0,0,1
499,570,8,0.0,1,0,1,116503.92,1,5,1,0,0,1,0
500,555,4,0.0,2,1,1,54405.79,0,9,0,0,1,0,1
501,692,5,0.0,2,1,1,88721.84,0,5,1,0,0,0,1
502,774,5,85891.55,1,1,0,74135.48,1,7,1,0,0,0,1
503,638,9,77637.35,2,1,1,111346.22,0,9,0,0,1,0,1
504,543,4,0.0,1,0,0,194902.16,0,4,0,0,1,1,0
505,584,5,0.0,2,1,0,31474.27,0,9,1,0,0,0,1
506,691,7,116927.89,1,1,0,21198.39,0,5,0,1,0,0,1
507,684,6,137326.65,1,1,0,186976.6,0,4,0,1,0,1,0
508,733,5,0.0,2,1,1,117202.19,0,7,1,0,0,0,1
509,599,2,0.0,2,1,1,143739.29,0,4,0,0,1,1,0
510,524,10,67238.98,2,1,1,161811.23,0,6,0,1,0,1,0
511,632,6,86569.76,2,1,0,98090.91,0,3,0,1,0,1,0
512,735,5,0.0,2,0,0,71095.41,0,7,0,0,1,0,1
513,734,6,133598.4,1,1,1,13107.24,0,3,1,0,0,0,1
514,605,3,136188.78,1,1,1,67110.59,1,9,1,0,0,1,0
515,793,9,0.0,2,1,0,88225.02,0,3,0,0,1,0,1
516,468,10,0.0,3,0,1,62256.87,1,4,1,0,0,1,0
517,779,7,120092.52,2,1,0,135925.72,0,4,0,1,0,0,1
518,698,4,101238.24,2,0,1,177815.87,1,5,1,0,0,0,1
519,707,6,89685.92,1,0,1,126471.13,0,9,1,0,0,0,1
520,850,1,211774.31,1,1,0,188574.12,1,4,1,0,0,1,0
521,850,7,131317.48,1,1,1,119175.45,0,4,1,0,0,0,1
522,527,5,93722.73,2,1,1,139093.73,0,3,0,0,1,0,1
523,696,8,101160.99,1,1,1,115916.55,0,5,0,1,0,0,1
524,661,3,120320.54,1,0,0,96463.25,0,3,1,0,0,0,1
525,776,2,0.0,2,1,1,112349.51,0,6,1,0,0,1,0
526,701,2,0.0,2,1,1,165303.79,0,8,1,0,0,0,1
527,610,8,0.0,2,1,0,166031.08,0,7,1,0,0,0,1
528,572,3,152827.99,1,1,0,38411.79,1,6,0,1,0,1,0
529,673,1,64097.75,1,1,1,77783.35,0,5,1,0,0,0,1
530,519,2,119035.35,2,1,1,29871.79,0,3,0,0,1,1,0
531,702,4,135219.57,1,0,1,59747.63,0,7,0,0,1,1,0
532,729,6,93694.42,1,1,1,79919.13,0,2,1,0,0,0,1
533,543,10,59408.63,1,1,0,76773.53,0,5,0,0,1,0,1
534,550,7,114354.95,1,1,0,54018.93,0,7,1,0,0,1,0
535,608,1,0.0,1,1,0,70649.64,1,2,1,0,0,0,1
536,639,10,128173.9,2,1,0,59093.39,0,4,0,1,0,0,1
537,686,9,0.0,2,1,0,127569.8,0,4,0,0,1,0,1
539,745,1,111071.36,1,1,0,73275.96,1,5,0,1,0,1,0
540,833,8,151226.18,2,1,1,136129.49,0,6,1,0,0,0,1
541,622,9,0.0,2,1,1,153237.59,0,8,1,0,0,0,1
542,597,4,64740.12,1,1,1,106841.12,0,3,1,0,0,1,0
543,721,0,169312.13,1,1,0,109078.35,1,10,0,0,1,0,1
544,504,7,0.0,3,0,1,87822.14,1,5,1,0,0,1,0
545,842,2,112652.08,2,1,0,126644.98,0,7,0,0,1,1,0
546,587,0,0.0,2,1,0,47414.15,0,5,1,0,0,0,1
547,479,7,143964.36,2,1,0,41879.99,0,5,0,1,0,1,0
548,508,7,122451.46,2,1,1,75808.1,0,8,1,0,0,0,1
549,749,1,0.0,3,1,1,47911.03,0,4,1,0,0,0,1
550,721,3,65253.07,2,1,0,28737.78,0,4,0,1,0,1,0
551,674,6,106901.94,1,1,1,2079.2,1,6,0,1,0,0,1
552,685,10,128509.63,1,1,0,121562.33,0,6,0,0,1,1,0
553,417,7,0.0,2,1,0,55003.79,0,4,1,0,0,0,1
554,574,3,129834.67,1,1,0,193131.42,0,7,0,1,0,0,1
555,590,3,154962.99,3,0,1,191932.27,1,5,0,0,1,1,0
556,587,5,138241.9,2,1,0,159418.1,0,3,0,1,0,0,1
557,598,3,91536.93,1,1,0,191468.78,1,4,0,1,0,0,1
558,741,3,0.0,2,1,1,38913.68,0,3,0,0,1,0,1
560,584,7,105204.01,1,0,1,138490.03,0,5,0,1,0,1,0
561,650,1,152968.73,1,0,1,82970.69,0,5,0,0,1,0,1
562,607,8,158261.68,1,1,1,76744.72,0,4,0,0,1,0,1
563,509,1,0.0,1,1,0,71244.59,1,9,1,0,0,1,0
564,689,6,121021.05,1,1,1,12182.15,0,3,0,0,1,1,0
565,543,4,0.0,2,1,1,141210.5,0,8,1,0,0,0,1
566,438,2,0.0,1,0,0,191763.07,1,8,0,0,1,1,0
568,737,5,121192.22,2,1,1,74890.58,0,6,0,1,0,0,1
569,761,7,0.0,3,1,1,166698.18,0,5,1,0,0,0,1
570,601,1,100486.18,2,1,1,62678.53,0,7,1,0,0,0,1
571,651,1,0.0,1,1,0,67740.08,1,5,1,0,0,0,1
572,745,9,92566.53,2,1,0,161519.77,0,5,1,0,0,0,1
573,648,10,0.0,2,1,1,159835.78,1,4,0,0,1,1,0
574,848,3,110929.96,1,1,1,30876.84,0,4,0,0,1,0,1
575,546,8,0.0,2,1,1,14858.1,0,3,1,0,0,1,0
576,439,3,138901.61,1,1,0,75685.97,0,6,0,0,1,1,0
577,755,4,123217.66,2,0,1,144183.1,0,6,1,0,0,0,1
578,593,6,0.0,1,1,0,65170.66,0,5,1,0,0,1,0
579,701,2,0.0,2,1,1,82526.92,0,9,1,0,0,0,1
580,701,8,0.0,2,1,0,169161.46,0,4,0,0,1,0,1
581,607,2,108431.87,2,0,1,109291.39,1,6,0,0,1,1,0
582,586,3,0.0,2,0,1,6057.81,0,3,0,0,1,1,0
583,547,9,72392.41,1,1,0,77077.14,0,3,0,1,0,1,0
584,647,1,119741.77,2,0,0,54954.51,1,5,0,1,0,1,0
585,760,2,100946.71,1,0,0,179614.8,1,3,1,0,0,1,0
586,621,9,170491.84,1,1,0,35588.07,1,8,0,0,1,0,1
587,725,5,0.0,1,1,1,117356.14,0,3,1,0,0,0,1
588,526,1,0.0,1,1,0,160696.72,0,4,1,0,0,0,1
589,519,6,157296.02,2,0,0,147278.43,1,8,0,0,1,1,0
590,713,7,144606.22,1,1,1,56594.36,1,3,0,1,0,1,0
591,700,8,134811.3,1,1,0,1299.75,0,3,1,0,0,0,1
592,666,9,115897.12,1,1,1,25095.03,0,5,1,0,0,1,0
593,630,4,82034.0,1,0,0,146326.45,0,3,0,0,1,0,1
594,779,4,174318.13,2,0,1,38296.21,0,4,0,0,1,1,0
595,611,2,114206.84,1,1,0,164061.6,0,5,0,1,0,1,0
596,685,9,0.0,2,1,0,107811.28,0,6,0,0,1,0,1
597,646,9,111574.41,1,1,1,30838.51,0,5,0,1,0,0,1
598,683,5,162448.69,1,0,0,9221.78,1,4,0,1,0,1,0
599,484,4,148249.54,1,0,1,33738.27,0,5,0,1,0,1,0
600,601,8,0.0,3,0,1,110916.15,1,8,1,0,0,1,0
601,762,7,123709.46,2,1,1,169654.57,0,5,0,0,1,1,0
603,566,5,0.0,1,1,0,54926.51,1,4,1,0,0,0,1
604,702,10,150525.8,1,1,1,94728.49,0,3,1,0,0,0,1
605,601,9,0.0,1,1,1,80393.27,0,7,1,0,0,0,1
606,699,4,0.0,2,0,1,111307.98,0,7,1,0,0,0,1
607,584,10,0.0,2,1,0,19834.32,0,3,1,0,0,0,1
608,699,5,0.0,2,1,1,78397.24,0,10,1,0,0,0,1
609,698,2,111018.98,1,1,0,86410.28,0,8,0,1,0,1,0
610,495,10,129755.99,1,0,0,172749.65,0,4,1,0,0,0,1
611,650,6,0.0,2,1,0,1002.39,0,6,1,0,0,1,0
613,667,1,87202.38,1,1,1,77866.91,0,8,0,0,1,0,1
614,688,8,146133.39,1,1,1,175296.76,0,4,0,1,0,0,1
615,727,0,0.0,1,1,0,121751.04,1,7,0,0,1,1,0
616,754,6,170184.99,2,1,0,89593.26,0,6,0,0,1,0,1
618,546,7,139070.51,1,1,1,86945.0,0,7,0,0,1,0,1
619,673,8,0.0,2,1,1,183318.79,0,3,0,0,1,1,0
620,593,9,114193.24,1,1,0,71154.1,0,3,1,0,0,0,1
621,656,10,167878.5,1,0,1,151887.16,0,5,0,0,1,1,0
622,535,5,141616.55,2,1,1,75888.65,0,5,0,1,0,1,0
623,678,3,145747.67,2,0,1,89566.74,0,4,0,1,0,0,1
624,477,2,129120.64,1,0,1,26475.79,0,3,0,0,1,1,0
625,850,7,110349.82,1,0,0,126355.8,0,5,0,0,1,0,1
626,427,1,141325.56,1,1,1,93839.3,0,5,1,0,0,0,1
627,752,2,78653.84,1,1,0,7698.6,0,5,1,0,0,0,1
628,649,1,0.0,2,1,1,145593.85,0,7,1,0,0,0,1
629,799,3,142253.65,1,1,0,45042.56,0,8,0,0,1,1,0
630,589,1,0.0,1,1,0,61108.56,1,6,1,0,0,1,0
631,583,6,115988.86,1,1,0,57553.98,1,7,0,1,0,1,0
632,839,10,75592.43,1,1,0,62674.42,0,4,0,0,1,1,0
633,540,3,164113.04,2,1,1,12120.79,0,2,0,1,0,0,1
634,850,6,67996.23,2,0,0,50129.87,1,2,1,0,0,0,1
635,696,5,0.0,2,1,0,55022.43,0,8,0,0,1,1,0
636,660,1,0.0,2,0,0,117834.91,0,3,0,0,1,1,0
637,682,1,138778.15,1,0,1,168840.23,0,6,1,0,0,0,1
638,744,10,147832.15,1,0,1,24234.11,0,9,1,0,0,1,0
639,785,4,135438.4,1,0,0,190627.01,0,4,1,0,0,1,0
640,752,5,116060.08,1,1,0,156618.38,1,7,0,0,1,0,1
641,706,5,112564.62,1,1,0,42334.38,0,6,1,0,0,1,0
642,583,1,125406.58,1,1,1,110784.42,0,4,1,0,0,1,0
643,660,5,135134.99,1,1,0,173683.0,1,4,0,1,0,1,0
644,819,9,133102.92,1,1,0,27046.46,1,3,1,0,0,1,0
645,673,8,42157.08,1,1,0,20598.59,1,7,1,0,0,1,0
646,752,3,0.0,2,1,1,104991.28,0,6,1,0,0,1,0
647,578,7,82259.29,1,1,0,8996.97,0,7,1,0,0,0,1
648,438,4,0.0,2,1,0,64420.5,0,6,1,0,0,1,0
649,652,6,0.0,2,1,1,145700.22,0,3,1,0,0,0,1
650,629,4,0.0,2,1,1,196335.48,0,4,1,0,0,1,0
651,720,7,0.0,1,1,1,14781.12,0,4,1,0,0,0,1
652,668,3,150461.07,1,1,0,108139.23,0,5,1,0,0,0,1
653,459,4,133994.52,1,1,1,19287.06,1,5,0,1,0,0,1
654,729,8,164870.81,2,1,1,9567.39,0,6,0,0,1,0,1
655,498,8,121702.73,1,1,1,132210.49,0,5,0,1,0,0,1
656,549,6,193858.2,1,0,1,21600.11,0,8,0,0,1,0,1
657,601,1,131039.97,2,1,1,199661.5,0,9,0,1,0,1,0
659,751,6,0.0,2,1,0,15766.1,0,5,1,0,0,1,0
660,632,3,81877.38,1,1,1,33642.21,0,2,0,1,0,1,0
661,694,8,116326.07,1,1,1,117704.65,0,6,0,0,1,0,1
662,678,2,0.0,2,1,1,58803.28,0,4,1,0,0,0,1
663,695,4,0.0,2,1,1,137537.22,0,6,1,0,0,0,1
664,661,1,0.0,2,0,1,131300.68,0,8,1,0,0,1,0
665,661,9,0.0,2,1,1,84174.81,0,5,1,0,0,0,1
666,559,3,127070.73,1,0,1,160941.78,0,3,1,0,0,1,0
667,503,3,0.0,2,1,1,143954.99,0,6,1,0,0,0,1
668,695,3,122549.64,1,1,1,56297.85,0,5,0,0,1,0,1
669,640,5,176099.13,1,1,1,8404.73,0,4,1,0,0,1,0
670,624,3,122388.38,2,0,0,30020.09,0,6,0,1,0,1,0
671,667,9,0.0,2,0,1,58137.42,0,9,1,0,0,0,1
672,642,0,0.0,1,0,0,47472.68,0,9,1,0,0,0,1
673,640,6,118879.35,2,1,1,19131.71,0,5,0,0,1,1,0
674,529,5,0.0,2,1,1,187288.5,0,4,0,0,1,0,1
675,563,5,0.0,2,1,1,17603.81,0,4,1,0,0,1,0
676,593,4,88736.44,2,1,0,67020.03,0,3,0,0,1,1,0
677,739,7,102703.62,1,0,1,147802.94,1,7,0,1,0,0,1
679,684,3,0.0,2,1,0,44255.65,0,5,0,0,1,1,0
680,482,5,97318.25,1,0,1,78416.14,0,5,1,0,0,0,1
681,591,5,128468.69,1,0,1,137254.55,0,4,0,0,1,0,1
682,651,4,133432.59,1,0,1,151303.48,0,6,0,1,0,1,0
683,749,8,141782.57,2,0,0,86333.63,0,4,0,1,0,1,0
684,583,9,135125.28,1,0,0,89801.9,0,4,1,0,0,0,1
685,661,2,178820.91,1,0,0,29358.57,1,7,0,0,1,0,1
686,715,2,112212.14,2,1,1,181600.72,0,4,1,0,0,1,0
687,769,5,126674.81,1,1,0,124118.71,1,5,0,1,0,1,0
688,625,7,136294.97,1,1,0,38867.46,1,6,1,0,0,1,0
689,641,5,66392.64,1,1,0,31106.67,0,2,1,0,0,1,0
690,716,1,122552.34,2,1,0,67611.36,0,4,0,1,0,0,1
691,767,1,76408.85,2,1,0,77837.63,0,5,1,0,0,0,1
692,745,8,145071.24,1,0,0,6078.46,0,6,0,1,0,0,1
693,589,6,0.0,2,1,1,177896.92,0,6,1,0,0,0,1
694,796,2,109730.22,1,1,1,123882.73,0,6,1,0,0,1,0
695,664,6,0.0,2,1,1,15304.08,0,9,1,0,0,0,1
697,543,1,106138.33,2,1,1,120657.32,1,2,0,1,0,1,0
698,746,2,0.0,2,1,1,16436.56,0,5,0,0,1,0,1
699,742,0,181656.51,1,1,1,107667.91,0,5,0,1,0,0,1
700,750,5,0.0,2,1,0,95611.47,0,6,1,0,0,1,0
701,669,7,95128.86,1,0,0,19799.26,0,5,1,0,0,0,1
702,594,2,126615.94,2,0,1,123214.74,0,2,0,0,1,1,0
703,574,1,0.0,2,0,1,71709.12,0,5,0,0,1,0,1
704,659,2,76190.48,2,1,1,149066.14,0,9,0,1,0,0,1
705,750,5,168286.81,3,1,0,20451.99,1,2,0,1,0,0,1
706,626,4,88109.81,1,1,1,32825.5,0,2,0,1,0,0,1
707,620,4,0.0,2,1,0,6232.31,0,4,1,0,0,0,1
708,580,8,0.0,2,0,1,10357.03,0,6,1,0,0,1,0
709,686,3,123971.51,2,1,0,147794.63,0,9,1,0,0,1,0
710,540,0,148116.48,1,0,0,116973.48,0,7,1,0,0,0,1
711,634,6,116269.01,1,1,0,129964.94,0,5,0,1,0,0,1
712,632,1,120599.21,1,1,0,92816.86,0,7,0,0,1,0,1
713,501,3,144260.5,1,1,0,172114.67,0,3,1,0,0,1,0
714,650,3,86605.5,3,1,0,16649.31,1,2,0,0,1,1,0
715,786,9,0.0,2,1,0,144517.19,0,2,1,0,0,0,1
716,554,4,58629.97,1,0,0,182038.6,0,3,0,1,0,1,0
717,701,5,0.0,2,0,0,24210.56,0,7,0,0,1,1,0
718,474,10,0.0,2,0,0,172175.9,0,9,1,0,0,0,1
719,621,5,0.0,1,1,1,47578.45,0,5,1,0,0,1,0
720,672,2,209767.31,2,1,1,150694.42,1,1,0,0,1,1,0
721,459,6,129634.25,2,1,1,177683.02,1,7,0,0,1,1,0
722,669,1,0.0,2,0,0,66088.83,0,5,1,0,0,0,1
723,776,2,169824.46,1,1,0,169291.7,0,7,1,0,0,1,0
724,694,3,97530.25,1,1,1,117140.41,0,6,1,0,0,0,1
725,787,10,145988.65,2,1,1,79510.37,0,7,1,0,0,1,0
726,580,9,0.0,2,0,1,77108.66,0,4,1,0,0,0,1
727,711,7,0.0,3,1,1,9679.28,0,5,1,0,0,1,0
728,673,5,137494.28,1,1,0,81753.92,0,5,1,0,0,1,0
729,499,1,0.0,1,0,0,131372.38,1,4,1,0,0,1,0
730,591,6,147360.0,1,1,1,25310.82,0,5,1,0,0,0,1
731,769,10,0.0,2,0,0,187925.75,0,3,1,0,0,1,0
732,657,3,125167.02,1,0,0,98820.39,0,5,0,0,1,0,1
733,738,9,121152.05,2,1,0,64166.7,1,9,0,1,0,0,1
734,545,7,128981.07,1,0,1,176924.21,1,6,0,1,0,1,0
735,497,6,0.0,1,1,1,90055.08,0,4,1,0,0,0,1
737,525,2,114628.4,1,0,1,168290.06,0,2,1,0,0,0,1
738,725,6,0.0,2,1,0,161767.38,0,6,1,0,0,0,1
739,692,8,95059.02,2,1,0,44420.18,0,3,1,0,0,1,0
740,618,7,128736.39,1,0,1,37147.61,0,9,1,0,0,1,0
741,546,8,156325.38,1,1,1,125381.02,0,6,1,0,0,0,1
742,635,7,105405.97,1,1,1,149853.89,0,5,1,0,0,0,1
743,611,2,88915.37,3,0,0,161435.02,1,4,1,0,0,1,0
744,650,8,0.0,2,1,1,102925.76,0,4,1,0,0,0,1
745,606,5,0.0,2,1,1,70899.27,0,5,1,0,0,0,1
746,844,2,160980.03,1,0,0,145936.28,0,7,1,0,0,0,1
747,450,5,177619.71,1,1,0,54227.06,0,4,0,0,1,1,0
748,727,2,62276.99,1,1,1,59280.79,0,9,0,0,1,0,1
749,460,4,127559.97,2,1,1,126952.5,0,3,0,1,0,0,1
750,649,0,0.0,2,0,1,130567.02,0,3,1,0,0,0,1
751,758,9,95523.16,1,1,0,73294.48,0,4,0,1,0,1,0
752,490,7,107749.03,1,1,1,3937.37,0,3,1,0,0,1,0
753,815,2,110777.26,2,1,0,2383.59,0,3,0,1,0,0,1
754,838,5,166733.92,2,1,0,14279.44,0,6,0,0,1,1,0
755,803,9,157120.86,2,1,0,141300.53,0,4,1,0,0,0,1
756,664,2,127160.78,2,1,0,78140.75,0,9,0,1,0,1,0
757,736,2,0.0,2,1,1,117431.1,0,5,0,0,1,1,0
758,633,9,156091.97,1,1,0,72008.61,0,3,1,0,0,1,0
759,664,5,98668.18,1,1,1,60887.58,0,6,1,0,0,0,1
760,600,5,134022.06,1,1,0,194764.83,0,4,1,0,0,1,0
761,693,5,124151.09,1,1,0,88705.14,1,7,1,0,0,1,0
762,663,6,77253.5,1,0,0,35817.97,1,5,0,1,0,1,0
763,742,1,114292.48,1,1,0,31520.4,0,7,0,1,0,1,0
764,710,2,140080.32,3,1,1,157908.19,1,7,0,1,0,0,1
765,710,2,135277.96,1,1,0,142200.15,0,4,0,0,1,1,0
767,720,9,115920.62,2,0,0,157552.08,1,5,0,1,0,0,1
768,684,2,119782.72,2,0,0,120284.67,0,7,0,0,1,0,1
770,742,2,129748.54,2,0,0,47271.61,1,4,0,1,0,1,0
771,717,4,129722.57,1,0,0,41176.6,0,6,1,0,0,0,1
772,589,2,0.0,2,0,1,9468.64,0,8,1,0,0,0,1
773,767,3,139180.2,1,0,0,123880.19,0,6,1,0,0,0,1
774,636,6,113599.74,2,1,0,158887.09,1,4,0,1,0,0,1
775,648,7,134944.0,1,1,1,117036.38,0,3,1,0,0,0,1
776,622,7,116922.25,1,1,0,120415.61,1,5,0,1,0,1,0
777,692,9,118945.09,1,0,0,16064.25,1,7,0,0,1,0,1
778,754,8,0.0,2,1,1,52615.62,0,4,1,0,0,0,1
779,679,8,119182.73,1,0,0,121210.09,0,8,0,0,1,1,0
780,639,8,0.0,2,1,0,192247.35,0,5,1,0,0,0,1
781,774,1,71264.02,2,0,1,68759.57,0,4,1,0,0,1,0
782,517,2,0.0,2,0,1,75937.47,0,4,1,0,0,0,1
783,571,8,0.0,2,0,0,84569.13,0,3,1,0,0,1,0
784,747,7,116313.57,1,1,1,190696.35,1,3,0,1,0,0,1
785,792,5,92140.15,1,0,1,67468.67,0,2,0,0,1,0,1
786,688,1,0.0,2,1,1,104435.94,0,3,1,0,0,0,1
787,714,2,177640.09,1,0,1,47166.55,0,6,0,1,0,0,1
788,562,0,0.0,2,1,0,119899.52,0,3,0,0,1,1,0
789,704,8,167997.6,1,1,1,173498.45,0,6,0,0,1,0,1
790,698,2,82275.35,2,1,1,93249.26,0,5,1,0,0,0,1
791,611,3,0.0,2,1,1,142917.54,0,5,1,0,0,0,1
792,850,6,111962.99,1,1,0,111755.8,0,4,0,1,0,1,0
793,743,1,131736.88,1,1,1,108543.21,0,5,0,1,0,1,0
794,654,1,0.0,1,1,0,180345.44,0,4,1,0,0,0,1
795,761,8,108239.11,2,0,0,99444.02,0,7,0,1,0,0,1
796,702,9,98444.19,1,0,1,109563.28,0,9,1,0,0,1,0
797,488,3,114540.38,1,1,0,92568.07,0,4,0,1,0,0,1
798,683,6,187530.66,2,1,1,37976.36,0,5,1,0,0,1,0
799,601,9,133636.16,1,0,1,103315.74,0,4,0,1,0,1,0
800,605,7,0.0,2,1,1,173952.5,0,6,1,0,0,0,1
801,671,0,84745.03,2,0,1,34673.98,0,3,0,1,0,1,0
802,614,7,120599.38,2,1,1,46163.44,0,5,0,1,0,1,0
803,511,9,0.0,2,0,1,140676.98,0,3,0,0,1,1,0
804,850,4,127771.35,2,0,1,151738.54,0,4,1,0,0,0,1
