,CreditScore,Geography,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,bin_age,gender_0,gender_1
398,795,Spain,35,8,0.0,2,1,0,167155.36,0,2,0,1
399,626,Spain,26,8,0.0,2,0,0,191420.71,0,1,0,1
400,487,Germany,61,5,110368.03,1,0,0,11384.45,1,5,1,0
401,556,France,39,9,89588.35,1,1,1,94898.1,0,2,1,0
402,643,France,46,6,0.0,2,0,0,106781.59,0,3,1,0
403,605,France,28,6,0.0,2,0,0,159508.52,0,1,1,0
404,756,Germany,60,3,115924.89,1,1,0,93524.19,1,4,1,0
405,586,France,38,2,0.0,2,1,0,87168.46,0,2,1,0
406,535,Germany,40,7,111756.5,1,1,0,8128.32,1,2,0,1
407,678,France,35,4,0.0,1,1,0,125518.32,0,2,1,0
408,596,France,39,9,0.0,1,1,0,48963.59,0,2,0,1
409,648,France,26,9,162923.85,1,1,0,98368.24,0,1,0,1
410,492,Germany,39,10,124576.65,2,1,0,148584.61,0,2,0,1
411,702,France,45,0,80793.58,1,1,1,27474.81,0,3,0,1
412,486,Germany,40,9,71340.09,1,1,0,76192.21,0,2,1,0
413,568,Germany,40,1,99282.63,1,0,0,134600.94,1,2,0,1
414,619,Germany,57,3,137946.39,1,1,1,72467.99,1,4,0,1
415,724,Germany,41,2,127892.57,2,0,1,199645.45,0,3,0,1
416,548,Germany,33,0,101084.36,1,1,0,42749.85,0,2,1,0
417,545,Germany,37,8,114754.08,1,1,0,136050.44,1,2,1,0
418,683,France,33,8,0.0,1,0,0,73564.44,0,2,0,1
419,762,France,51,3,99286.98,1,0,1,85578.63,0,4,1,0
420,627,Germany,30,4,79871.02,2,1,0,129826.89,0,1,1,0
421,516,France,35,10,104088.59,2,0,0,119666.0,0,2,0,1
422,800,France,38,2,168190.33,2,1,0,68052.08,0,2,1,0
423,464,Germany,42,3,85679.25,1,1,1,164104.74,0,3,1,0
424,626,France,35,3,0.0,1,0,0,80190.36,0,2,1,0
425,790,France,31,9,0.0,2,1,0,84126.75,0,2,1,0
426,534,France,34,7,121551.58,2,1,1,70179.0,0,2,1,0
427,745,France,46,2,122220.19,1,1,1,118024.1,0,3,0,1
428,553,Spain,47,3,116528.15,1,0,0,145704.19,1,3,0,1
429,748,France,26,1,77780.29,1,0,1,183049.41,0,1,1,0
430,722,France,37,2,0.0,1,0,0,120906.83,0,2,0,1
431,501,France,40,4,125832.2,1,1,1,100433.83,0,2,0,1
432,675,France,38,6,68065.8,1,0,0,138777.0,1,2,1,0
433,778,Spain,47,6,127299.34,2,1,0,124694.99,0,3,1,0
434,494,Germany,38,7,174937.64,1,1,0,40084.32,0,2,1,0
435,850,France,40,9,0.0,2,0,1,119232.33,0,2,0,1
436,592,Spain,31,7,110071.1,1,0,0,43921.36,0,2,0,1
437,590,Spain,44,3,139432.37,1,1,0,62222.81,0,3,1,0
438,758,France,39,6,127357.76,1,0,1,56577.0,0,2,1,0
439,506,France,36,5,0.0,2,1,0,164253.35,0,2,0,1
440,733,France,33,3,0.0,1,1,1,7666.73,0,2,0,1
441,711,France,38,3,0.0,2,1,0,68487.51,0,2,0,1
442,514,Germany,43,1,95556.31,1,0,1,199273.98,1,3,0,1
443,637,Spain,37,8,0.0,1,1,1,186062.36,0,2,0,1
444,468,Germany,29,1,111681.98,2,1,1,195711.16,0,1,0,1
445,539,France,39,3,0.0,2,1,0,36692.17,0,2,0,1
446,509,Spain,25,3,108738.71,2,1,0,106920.57,0,1,1,0
447,662,France,32,4,133950.37,1,1,1,48725.68,1,2,1,0
448,818,Spain,26,4,0.0,2,1,1,167036.94,0,1,0,1
449,608,France,33,9,89968.69,1,1,0,68777.26,0,2,0,1
450,850,Spain,32,9,0.0,2,1,1,18924.92,0,2,1,0
451,816,Germany,38,5,130878.75,3,1,0,71905.77,1,2,1,0
452,536,France,35,8,0.0,2,1,0,64833.28,0,2,0,1
453,753,France,35,3,0.0,2,1,1,184843.77,0,2,0,1
454,631,Spain,27,10,134169.62,1,1,1,176730.02,0,1,0,1
455,703,France,37,1,149762.08,1,1,0,20629.4,1,2,0,1
456,774,France,26,2,93844.69,1,1,0,28415.36,0,1,0,1
457,785,France,28,8,0.0,2,1,0,77231.27,0,1,0,1
458,571,France,33,1,0.0,2,1,0,102750.7,0,2,1,0
459,621,Germany,46,6,141078.37,1,0,0,34580.8,1,3,0,1
460,605,Germany,31,1,117992.59,1,1,1,183598.77,0,2,1,0
461,611,France,40,8,100812.33,2,1,0,147358.27,0,2,1,0
462,569,France,38,7,0.0,1,1,1,108469.2,0,2,0,1
463,658,France,29,4,80262.6,1,1,1,20612.82,0,1,0,1
464,788,Spain,34,6,156478.62,1,0,1,181196.76,0,2,0,1
465,525,France,23,5,0.0,2,1,0,160249.1,0,1,1,0
466,798,France,37,8,0.0,3,0,0,110783.28,0,2,0,1
467,486,Germany,37,9,115217.99,2,1,0,144995.33,0,2,0,1
468,615,Spain,61,9,0.0,2,1,0,150227.85,1,5,0,1
469,730,France,35,0,155470.55,1,1,1,53718.28,0,2,1,0
470,641,France,37,7,0.0,2,1,0,75248.3,0,2,0,1
471,542,France,39,3,135096.77,1,1,1,14353.43,1,2,0,1
472,692,France,30,2,0.0,2,0,1,130486.57,0,1,0,1
473,714,Germany,55,9,180075.22,1,1,1,100127.71,0,4,1,0
474,591,Spain,29,1,97541.24,1,1,1,196356.17,0,1,0,1
475,710,France,41,2,156067.05,1,1,1,9983.88,0,3,1,0
476,639,France,38,4,81550.94,2,0,1,118974.77,0,2,1,0
477,531,France,47,6,0.0,1,0,0,194998.34,1,3,1,0
478,673,France,38,2,170061.92,2,0,0,134901.34,1,2,1,0
479,765,Germany,36,8,92310.54,2,1,1,72924.56,0,2,0,1
480,622,France,32,6,169089.38,2,1,0,101057.95,0,2,1,0
481,806,France,40,5,80613.93,1,1,1,142838.64,0,2,0,1
482,757,Germany,26,8,121581.56,2,1,1,127059.04,0,1,0,1
483,570,France,58,8,0.0,1,0,1,116503.92,1,4,1,0
484,555,Spain,32,4,0.0,2,1,1,54405.79,0,2,0,1
485,692,France,54,5,0.0,2,1,1,88721.84,0,4,0,1
486,774,France,60,5,85891.55,1,1,0,74135.48,1,4,0,1
487,638,Spain,44,9,77637.35,2,1,1,111346.22,0,3,0,1
488,543,Spain,41,4,0.0,1,0,0,194902.16,0,3,1,0
489,584,France,31,5,0.0,2,1,0,31474.27,0,2,0,1
490,691,Germany,30,7,116927.89,1,1,0,21198.39,0,1,0,1
491,684,Germany,40,6,137326.65,1,1,0,186976.6,0,2,1,0
492,733,France,22,5,0.0,2,1,1,117202.19,0,1,0,1
493,599,Spain,37,2,0.0,2,1,1,143739.29,0,2,1,0
494,524,Germany,31,10,67238.98,2,1,1,161811.23,0,2,1,0
495,632,Germany,38,6,86569.76,2,1,0,98090.91,0,2,1,0
496,735,Spain,34,5,0.0,2,0,0,71095.41,0,2,0,1
497,734,France,34,6,133598.4,1,1,1,13107.24,0,2,0,1
498,605,France,51,3,136188.78,1,1,1,67110.59,1,4,1,0
499,793,Spain,38,9,0.0,2,1,0,88225.02,0,2,0,1
500,468,France,56,10,0.0,3,0,1,62256.87,1,4,1,0
501,779,Germany,37,7,120092.52,2,1,0,135925.72,0,2,0,1
502,698,France,48,4,101238.24,2,0,1,177815.87,1,3,0,1
503,707,France,58,6,89685.92,1,0,1,126471.13,0,4,0,1
504,850,France,35,1,211774.31,1,1,0,188574.12,1,2,1,0
505,850,France,56,7,131317.48,1,1,1,119175.45,0,4,0,1
506,527,Spain,37,5,93722.73,2,1,1,139093.73,0,2,0,1
507,696,Germany,32,8,101160.99,1,1,1,115916.55,0,2,0,1
508,661,France,48,3,120320.54,1,0,0,96463.25,0,3,0,1
509,776,France,31,2,0.0,2,1,1,112349.51,0,2,1,0
510,701,France,43,2,0.0,2,1,1,165303.79,0,3,0,1
511,610,France,26,8,0.0,2,1,0,166031.08,0,1,0,1
512,572,Germany,48,3,152827.99,1,1,0,38411.79,1,3,1,0
513,673,France,30,1,64097.75,1,1,1,77783.35,0,1,0,1
514,519,Spain,57,2,119035.35,2,1,1,29871.79,0,4,1,0
515,702,Spain,26,4,135219.57,1,0,1,59747.63,0,1,1,0
516,729,France,32,6,93694.42,1,1,1,79919.13,0,2,0,1
517,543,Spain,35,10,59408.63,1,1,0,76773.53,0,2,0,1
518,550,France,40,7,114354.95,1,1,0,54018.93,0,2,1,0
519,608,France,59,1,0.0,1,1,0,70649.64,1,4,0,1
520,639,Germany,35,10,128173.9,2,1,0,59093.39,0,2,0,1
521,686,Spain,34,9,0.0,2,1,0,127569.8,0,2,0,1
522,745,Germany,28,1,111071.36,1,1,0,73275.96,1,1,1,0
523,833,France,37,8,151226.18,2,1,1,136129.49,0,2,0,1
524,622,France,26,9,0.0,2,1,1,153237.59,0,1,0,1
525,597,France,42,4,64740.12,1,1,1,106841.12,0,3,1,0
526,721,Spain,51,0,169312.13,1,1,0,109078.35,1,4,0,1
527,504,France,49,7,0.0,3,0,1,87822.14,1,3,1,0
528,842,Spain,44,2,112652.08,2,1,0,126644.98,0,3,1,0
529,587,France,38,0,0.0,2,1,0,47414.15,0,2,0,1
530,479,Germany,30,7,143964.36,2,1,0,41879.99,0,1,1,0
531,508,France,49,7,122451.46,2,1,1,75808.1,0,3,0,1
532,749,France,24,1,0.0,3,1,1,47911.03,0,1,0,1
533,721,Germany,36,3,65253.07,2,1,0,28737.78,0,2,1,0
534,674,Germany,47,6,106901.94,1,1,1,2079.2,1,3,0,1
535,685,Spain,25,10,128509.63,1,1,0,121562.33,0,1,1,0
536,417,France,34,7,0.0,2,1,0,55003.79,0,2,0,1
537,574,Germany,33,3,129834.67,1,1,0,193131.42,0,2,0,1
538,590,Spain,51,3,154962.99,3,0,1,191932.27,1,4,1,0
539,587,Germany,40,5,138241.9,2,1,0,159418.1,0,2,0,1
540,598,Germany,41,3,91536.93,1,1,0,191468.78,1,3,0,1
541,741,Spain,53,3,0.0,2,1,1,38913.68,0,4,0,1
542,584,Germany,29,7,105204.01,1,0,1,138490.03,0,1,1,0
543,650,Spain,61,1,152968.73,1,0,1,82970.69,0,5,0,1
544,607,Spain,36,8,158261.68,1,1,1,76744.72,0,2,0,1
545,509,France,46,1,0.0,1,1,0,71244.59,1,3,1,0
546,689,Spain,38,6,121021.05,1,1,1,12182.15,0,2,1,0
547,543,France,36,4,0.0,2,1,1,141210.5,0,2,0,1
548,438,Spain,54,2,0.0,1,0,0,191763.07,1,4,1,0
549,737,Germany,31,5,121192.22,2,1,1,74890.58,0,2,0,1
550,761,France,31,7,0.0,3,1,1,166698.18,0,2,0,1
551,601,France,44,1,100486.18,2,1,1,62678.53,0,3,0,1
552,651,France,45,1,0.0,1,1,0,67740.08,1,3,0,1
553,745,France,35,9,92566.53,2,1,0,161519.77,0,2,0,1
554,648,Spain,49,10,0.0,2,1,1,159835.78,1,3,1,0
555,848,Spain,40,3,110929.96,1,1,1,30876.84,0,2,0,1
556,546,France,27,8,0.0,2,1,1,14858.1,0,1,1,0
557,439,Spain,32,3,138901.61,1,1,0,75685.97,0,2,1,0
558,755,France,30,4,123217.66,2,0,1,144183.1,0,1,0,1
559,593,France,41,6,0.0,1,1,0,65170.66,0,3,1,0
560,701,France,39,2,0.0,2,1,1,82526.92,0,2,0,1
561,701,Spain,36,8,0.0,2,1,0,169161.46,0,2,0,1
562,607,Spain,33,2,108431.87,2,0,1,109291.39,1,2,1,0
563,586,Spain,57,3,0.0,2,0,1,6057.81,0,4,1,0
564,547,Germany,30,9,72392.41,1,1,0,77077.14,0,1,1,0
565,647,Germany,51,1,119741.77,2,0,0,54954.51,1,4,1,0
566,760,France,51,2,100946.71,1,0,0,179614.8,1,4,1,0
567,621,Spain,53,9,170491.84,1,1,0,35588.07,1,4,0,1
568,725,France,44,5,0.0,1,1,1,117356.14,0,3,0,1
569,526,France,36,1,0.0,1,1,0,160696.72,0,2,0,1
570,519,Spain,47,6,157296.02,2,0,0,147278.43,1,3,1,0
571,713,Germany,38,7,144606.22,1,1,1,56594.36,1,2,1,0
572,700,France,38,8,134811.3,1,1,0,1299.75,0,2,0,1
573,666,France,34,9,115897.12,1,1,1,25095.03,0,2,1,0
574,630,Spain,32,4,82034.0,1,0,0,146326.45,0,2,0,1
575,779,Spain,26,4,174318.13,2,0,1,38296.21,0,1,1,0
576,611,Germany,41,2,114206.84,1,1,0,164061.6,0,3,1,0
577,685,Spain,43,9,0.0,2,1,0,107811.28,0,3,0,1
578,646,Germany,39,9,111574.41,1,1,1,30838.51,0,2,0,1
579,683,Germany,57,5,162448.69,1,0,0,9221.78,1,4,1,0
580,484,Germany,34,4,148249.54,1,0,1,33738.27,0,2,1,0
581,601,France,43,8,0.0,3,0,1,110916.15,1,3,1,0
582,762,Spain,26,7,123709.46,2,1,1,169654.57,0,1,1,0
583,566,France,30,5,0.0,1,1,0,54926.51,1,1,0,1
584,702,France,37,10,150525.8,1,1,1,94728.49,0,2,0,1
585,601,France,29,9,0.0,1,1,1,80393.27,0,1,0,1
586,699,France,53,4,0.0,2,0,1,111307.98,0,4,0,1
587,584,France,28,10,0.0,2,1,0,19834.32,0,1,0,1
588,699,France,35,5,0.0,2,1,1,78397.24,0,2,0,1
589,698,Germany,51,2,111018.98,1,1,0,86410.28,0,4,1,0
590,495,France,30,10,129755.99,1,0,0,172749.65,0,1,0,1
591,650,France,27,6,0.0,2,1,0,1002.39,0,1,1,0
592,667,Spain,38,1,87202.38,1,1,1,77866.91,0,2,0,1
593,688,Germany,26,8,146133.39,1,1,1,175296.76,0,1,0,1
594,727,Spain,31,0,0.0,1,1,0,121751.04,1,2,1,0
595,754,Spain,39,6,170184.99,2,1,0,89593.26,0,2,0,1
596,546,Spain,42,7,139070.51,1,1,1,86945.0,0,3,0,1
597,673,Spain,37,8,0.0,2,1,1,183318.79,0,2,1,0
598,593,France,35,9,114193.24,1,1,0,71154.1,0,2,0,1
599,656,Spain,40,10,167878.5,1,0,1,151887.16,0,2,1,0
600,535,Germany,53,5,141616.55,2,1,1,75888.65,0,4,1,0
601,678,Germany,36,3,145747.67,2,0,1,89566.74,0,2,0,1
602,477,Spain,48,2,129120.64,1,0,1,26475.79,0,3,1,0
603,850,Spain,35,7,110349.82,1,0,0,126355.8,0,2,0,1
604,427,France,29,1,141325.56,1,1,1,93839.3,0,1,0,1
605,752,France,49,2,78653.84,1,1,0,7698.6,0,3,0,1
606,649,France,47,1,0.0,2,1,1,145593.85,0,3,0,1
607,799,Spain,28,3,142253.65,1,1,0,45042.56,0,1,1,0
608,589,France,61,1,0.0,1,1,0,61108.56,1,5,1,0
609,583,Germany,54,6,115988.86,1,1,0,57553.98,1,4,1,0
610,839,Spain,33,10,75592.43,1,1,0,62674.42,0,2,1,0
611,540,Germany,44,3,164113.04,2,1,1,12120.79,0,3,0,1
612,850,France,31,6,67996.23,2,0,0,50129.87,1,2,0,1
613,696,Spain,51,5,0.0,2,1,0,55022.43,0,4,1,0
614,660,Spain,33,1,0.0,2,0,0,117834.91,0,2,1,0
615,682,France,48,1,138778.15,1,0,1,168840.23,0,3,0,1
616,744,France,43,10,147832.15,1,0,1,24234.11,0,3,1,0
617,785,France,36,4,135438.4,1,0,0,190627.01,0,2,1,0
618,752,Spain,48,5,116060.08,1,1,0,156618.38,1,3,0,1
619,706,France,29,5,112564.62,1,1,0,42334.38,0,1,1,0
620,583,France,27,1,125406.58,1,1,1,110784.42,0,1,1,0
621,660,Germany,39,5,135134.99,1,1,0,173683.0,1,2,1,0
622,819,France,39,9,133102.92,1,1,0,27046.46,1,2,1,0
623,673,France,34,8,42157.08,1,1,0,20598.59,1,2,1,0
624,752,France,30,3,0.0,2,1,1,104991.28,0,1,1,0
625,578,France,38,7,82259.29,1,1,0,8996.97,0,2,0,1
626,438,France,36,4,0.0,2,1,0,64420.5,0,2,1,0
627,652,France,38,6,0.0,2,1,1,145700.22,0,2,0,1
628,629,France,49,4,0.0,2,1,1,196335.48,0,3,1,0
629,720,France,52,7,0.0,1,1,1,14781.12,0,4,0,1
630,668,France,42,3,150461.07,1,1,0,108139.23,0,3,0,1
631,459,Germany,48,4,133994.52,1,1,1,19287.06,1,3,0,1
632,729,Spain,31,8,164870.81,2,1,1,9567.39,0,2,0,1
633,498,Germany,25,8,121702.73,1,1,1,132210.49,0,1,0,1
634,549,Spain,25,6,193858.2,1,0,1,21600.11,0,1,0,1
635,601,Germany,54,1,131039.97,2,1,1,199661.5,0,4,1,0
636,751,France,30,6,0.0,2,1,0,15766.1,0,1,1,0
637,632,Germany,41,3,81877.38,1,1,1,33642.21,0,3,1,0
638,694,Spain,57,8,116326.07,1,1,1,117704.65,0,4,0,1
639,678,France,31,2,0.0,2,1,1,58803.28,0,2,0,1
640,695,France,46,4,0.0,2,1,1,137537.22,0,3,0,1
641,661,France,41,1,0.0,2,0,1,131300.68,0,3,1,0
642,661,France,33,9,0.0,2,1,1,84174.81,0,2,0,1
643,559,France,31,3,127070.73,1,0,1,160941.78,0,2,1,0
644,503,France,29,3,0.0,2,1,1,143954.99,0,1,0,1
645,695,Spain,46,3,122549.64,1,1,1,56297.85,0,3,0,1
646,640,France,42,5,176099.13,1,1,1,8404.73,0,3,1,0
647,624,Germany,48,3,122388.38,2,0,0,30020.09,0,3,1,0
648,667,France,42,9,0.0,2,0,1,58137.42,0,3,0,1
649,642,France,26,0,0.0,1,0,0,47472.68,0,1,0,1
650,640,Spain,32,6,118879.35,2,1,1,19131.71,0,2,1,0
651,529,Spain,35,5,0.0,2,1,1,187288.5,0,2,0,1
652,563,France,39,5,0.0,2,1,1,17603.81,0,2,1,0
653,593,Spain,38,4,88736.44,2,1,0,67020.03,0,2,1,0
654,739,Germany,45,7,102703.62,1,0,1,147802.94,1,3,0,1
655,684,Spain,38,3,0.0,2,1,0,44255.65,0,2,1,0
656,482,France,55,5,97318.25,1,0,1,78416.14,0,4,0,1
657,591,Spain,58,5,128468.69,1,0,1,137254.55,0,4,0,1
658,651,Germany,41,4,133432.59,1,0,1,151303.48,0,3,1,0
659,749,Germany,40,8,141782.57,2,0,0,86333.63,0,2,1,0
660,583,France,24,9,135125.28,1,0,0,89801.9,0,1,0,1
661,661,Spain,42,2,178820.91,1,0,0,29358.57,1,3,0,1
662,715,France,31,2,112212.14,2,1,1,181600.72,0,2,1,0
663,769,Germany,45,5,126674.81,1,1,0,124118.71,1,3,1,0
664,625,France,51,7,136294.97,1,1,0,38867.46,1,4,1,0
665,641,France,36,5,66392.64,1,1,0,31106.67,0,2,1,0
666,716,Germany,27,1,122552.34,2,1,0,67611.36,0,1,0,1
667,767,France,43,1,76408.85,2,1,0,77837.63,0,3,0,1
668,745,Germany,36,8,145071.24,1,0,0,6078.46,0,2,0,1
669,589,France,34,6,0.0,2,1,1,177896.92,0,2,0,1
670,796,France,45,2,109730.22,1,1,1,123882.73,0,3,1,0
671,664,France,57,6,0.0,2,1,1,15304.08,0,4,0,1
672,543,Germany,57,1,106138.33,2,1,1,120657.32,1,4,1,0
673,746,Spain,36,2,0.0,2,1,1,16436.56,0,2,0,1
674,742,Germany,33,0,181656.51,1,1,1,107667.91,0,2,0,1
675,750,France,32,5,0.0,2,1,0,95611.47,0,2,1,0
676,669,France,30,7,95128.86,1,0,0,19799.26,0,1,0,1
677,594,Spain,49,2,126615.94,2,0,1,123214.74,0,3,1,0
678,574,Spain,36,1,0.0,2,0,1,71709.12,0,2,0,1
679,659,Germany,36,2,76190.48,2,1,1,149066.14,0,2,0,1
680,750,Germany,40,5,168286.81,3,1,0,20451.99,1,2,0,1
681,626,Germany,35,4,88109.81,1,1,1,32825.5,0,2,0,1
682,620,France,42,4,0.0,2,1,0,6232.31,0,3,0,1
683,580,France,35,8,0.0,2,0,1,10357.03,0,2,1,0
684,686,France,34,3,123971.51,2,1,0,147794.63,0,2,1,0
685,540,France,48,0,148116.48,1,0,0,116973.48,0,3,0,1
686,634,Germany,35,6,116269.01,1,1,0,129964.94,0,2,0,1
687,632,Spain,38,1,120599.21,1,1,0,92816.86,0,2,0,1
688,501,France,41,3,144260.5,1,1,0,172114.67,0,3,1,0
689,650,Spain,25,3,86605.5,3,1,0,16649.31,1,1,1,0
690,786,France,34,9,0.0,2,1,0,144517.19,0,2,0,1
691,554,Germany,37,4,58629.97,1,0,0,182038.6,0,2,1,0
692,701,Spain,42,5,0.0,2,0,0,24210.56,0,3,1,0
693,474,France,45,10,0.0,2,0,0,172175.9,0,3,0,1
694,621,France,43,5,0.0,1,1,1,47578.45,0,3,1,0
695,672,Spain,56,2,209767.31,2,1,1,150694.42,1,4,1,0
696,459,Spain,42,6,129634.25,2,1,1,177683.02,1,3,1,0
697,669,France,23,1,0.0,2,0,0,66088.83,0,1,0,1
698,776,France,38,2,169824.46,1,1,0,169291.7,0,2,1,0
699,694,France,36,3,97530.25,1,1,1,117140.41,0,2,0,1
700,787,France,42,10,145988.65,2,1,1,79510.37,0,3,1,0
701,580,France,37,9,0.0,2,0,1,77108.66,0,2,0,1
702,711,France,25,7,0.0,3,1,1,9679.28,0,1,1,0
703,673,France,40,5,137494.28,1,1,0,81753.92,0,2,1,0
704,499,France,57,1,0.0,1,0,0,131372.38,1,4,1,0
705,591,France,24,6,147360.0,1,1,1,25310.82,0,1,0,1
706,769,France,25,10,0.0,2,0,0,187925.75,0,1,1,0
707,657,Spain,31,3,125167.02,1,0,0,98820.39,0,2,0,1
708,738,Germany,43,9,121152.05,2,1,0,64166.7,1,3,0,1
709,545,Germany,60,7,128981.07,1,0,1,176924.21,1,4,1,0
710,497,France,47,6,0.0,1,1,1,90055.08,0,3,0,1
711,525,France,36,2,114628.4,1,0,1,168290.06,0,2,0,1
712,725,France,46,6,0.0,2,1,0,161767.38,0,3,0,1
713,692,France,28,8,95059.02,2,1,0,44420.18,0,1,1,0
714,618,France,24,7,128736.39,1,0,1,37147.61,0,1,1,0
715,546,France,24,8,156325.38,1,1,1,125381.02,0,1,0,1
716,635,France,29,7,105405.97,1,1,1,149853.89,0,1,0,1
717,611,France,49,2,88915.37,3,0,0,161435.02,1,3,1,0
718,650,France,60,8,0.0,2,1,1,102925.76,0,4,0,1
719,606,France,40,5,0.0,2,1,1,70899.27,0,2,0,1
720,844,France,18,2,160980.03,1,0,0,145936.28,0,0,0,1
721,450,Spain,46,5,177619.71,1,1,0,54227.06,0,3,1,0
722,727,Spain,38,2,62276.99,1,1,1,59280.79,0,2,0,1
723,460,Germany,46,4,127559.97,2,1,1,126952.5,0,3,0,1
724,649,France,41,0,0.0,2,0,1,130567.02,0,3,0,1
725,758,Germany,47,9,95523.16,1,1,0,73294.48,0,3,1,0
726,490,France,35,7,107749.03,1,1,1,3937.37,0,2,1,0
727,815,Germany,37,2,110777.26,2,1,0,2383.59,0,2,0,1
728,838,Spain,39,5,166733.92,2,1,0,14279.44,0,2,1,0
729,803,France,31,9,157120.86,2,1,0,141300.53,0,2,0,1
730,664,Germany,36,2,127160.78,2,1,0,78140.75,0,2,1,0
731,736,Spain,28,2,0.0,2,1,1,117431.1,0,1,1,0
732,633,France,37,9,156091.97,1,1,0,72008.61,0,2,1,0
733,664,France,58,5,98668.18,1,1,1,60887.58,0,4,0,1
734,600,France,43,5,134022.06,1,1,0,194764.83,0,3,1,0
735,693,France,35,5,124151.09,1,1,0,88705.14,1,2,1,0
736,663,Germany,36,6,77253.5,1,0,0,35817.97,1,2,1,0
737,742,Germany,21,1,114292.48,1,1,0,31520.4,0,1,1,0
738,710,Germany,43,2,140080.32,3,1,1,157908.19,1,3,0,1
739,710,Spain,27,2,135277.96,1,1,0,142200.15,0,1,1,0
740,720,Germany,60,9,115920.62,2,0,0,157552.08,1,4,0,1
741,684,Spain,41,2,119782.72,2,0,0,120284.67,0,3,0,1
742,742,Germany,36,2,129748.54,2,0,0,47271.61,1,2,1,0
743,717,France,31,4,129722.57,1,0,0,41176.6,0,2,0,1
744,589,France,32,2,0.0,2,0,1,9468.64,0,2,0,1
745,767,France,36,3,139180.2,1,0,0,123880.19,0,2,0,1
746,636,Germany,49,6,113599.74,2,1,0,158887.09,1,3,0,1
747,648,France,33,7,134944.0,1,1,1,117036.38,0,2,0,1
748,622,Germany,58,7,116922.25,1,1,0,120415.61,1,4,1,0
749,692,Spain,28,9,118945.09,1,0,0,16064.25,1,1,0,1
750,754,France,28,8,0.0,2,1,1,52615.62,0,1,0,1
751,679,Spain,35,8,119182.73,1,0,0,121210.09,0,2,1,0
752,639,France,27,8,0.0,2,1,0,192247.35,0,1,0,1
753,774,France,28,1,71264.02,2,0,1,68759.57,0,1,1,0
754,517,France,41,2,0.0,2,0,1,75937.47,0,3,0,1
755,571,France,35,8,0.0,2,0,0,84569.13,0,2,1,0
756,747,Germany,58,7,116313.57,1,1,1,190696.35,1,4,0,1
757,792,Spain,36,5,92140.15,1,0,1,67468.67,0,2,0,1
758,688,France,26,1,0.0,2,1,1,104435.94,0,1,0,1
759,714,Germany,42,2,177640.09,1,0,1,47166.55,0,3,0,1
760,562,Spain,35,0,0.0,2,1,0,119899.52,0,2,1,0
761,704,Spain,48,8,167997.6,1,1,1,173498.45,0,3,0,1
762,698,France,36,2,82275.35,2,1,1,93249.26,0,2,0,1
763,611,France,49,3,0.0,2,1,1,142917.54,0,3,0,1
764,850,Germany,48,6,111962.99,1,1,0,111755.8,0,3,1,0
765,743,Germany,34,1,131736.88,1,1,1,108543.21,0,2,1,0
766,654,France,29,1,0.0,1,1,0,180345.44,0,1,0,1
767,761,Germany,36,8,108239.11,2,0,0,99444.02,0,2,0,1
768,702,France,46,9,98444.19,1,0,1,109563.28,0,3,1,0
769,488,Germany,32,3,114540.38,1,1,0,92568.07,0,2,0,1
770,683,France,35,6,187530.66,2,1,1,37976.36,0,2,1,0
771,601,Germany,42,9,133636.16,1,0,1,103315.74,0,3,1,0
772,605,France,52,7,0.0,2,1,1,173952.5,0,4,0,1
773,671,Germany,44,0,84745.03,2,0,1,34673.98,0,3,1,0
774,614,Germany,31,7,120599.38,2,1,1,46163.44,0,2,1,0
775,511,Spain,29,9,0.0,2,0,1,140676.98,0,1,1,0
776,850,France,39,4,127771.35,2,0,1,151738.54,0,2,0,1
777,790,Spain,46,9,0.0,1,0,0,14679.81,1,3,1,0
778,793,France,33,0,0.0,1,0,0,175544.02,0,2,1,0
779,598,Germany,53,10,167772.96,1,1,1,136886.86,0,4,0,1
780,657,France,37,6,95845.6,1,1,0,122218.23,0,2,1,0
781,618,France,35,10,0.0,2,1,0,180439.75,0,2,1,0
782,516,Spain,33,3,0.0,2,1,1,58685.59,0,2,1,0
783,421,Germany,28,8,122384.22,3,1,1,89017.38,1,1,0,1
784,700,France,26,2,0.0,2,0,0,50051.42,0,1,1,0
785,745,France,25,5,157993.15,2,1,0,146041.45,0,1,0,1
786,696,France,29,8,0.0,2,1,0,191166.09,0,1,0,1
787,580,Germany,42,2,123331.36,1,0,0,103516.08,1,3,1,0
788,497,Spain,27,9,75263.16,1,1,1,164825.04,0,1,0,1
789,720,France,43,6,137824.03,2,1,0,172557.77,0,3,1,0
790,659,Germany,36,4,132578.92,2,1,0,84320.94,0,2,0,1
791,841,France,36,5,156021.31,1,0,0,122662.98,0,2,1,0
792,642,Spain,34,8,0.0,1,1,0,72085.1,0,2,0,1
793,600,Spain,36,4,0.0,2,1,0,143635.36,0,2,0,1
794,464,Germany,33,8,164284.72,2,1,1,3710.34,0,2,0,1
795,680,France,47,5,0.0,2,1,1,179843.33,0,3,1,0
796,758,Spain,56,1,0.0,2,1,1,10643.38,0,4,0,1
797,630,Germany,31,2,112373.49,2,1,1,131167.98,0,2,1,0
798,577,France,39,10,0.0,2,1,0,10553.31,0,2,1,0
799,684,France,34,6,0.0,2,1,1,130928.22,0,2,1,0
